,neutral,z1,z2,z3,z4,z5
0,37.7,37.6,37.6,37.6,37.6,37.7
1,37.7,37.6,37.6,37.6,37.6,37.7
2,37.7,38.7,38.6,38.7,38.7,38.9
3,37.7,42.0,41.7,41.9,42.1,42.7
4,37.6,43.8,43.7,43.8,43.8,44.3
5,37.6,42.9,43.0,42.9,42.9,42.8
6,37.6,42.4,42.4,42.4,42.5,42.7
7,37.6,42.9,42.8,42.9,43.0,43.7
8,37.6,42.9,42.9,42.9,42.9,43.4
9,37.6,42.7,42.7,42.7,42.7,42.7
10,37.6,42.9,42.8,42.8,42.9,43.0
11,37.6,42.9,42.9,42.9,42.9,43.2
12,37.6,42.8,42.8,42.8,42.8,42.9
13,37.6,42.9,42.8,42.8,42.9,42.9
14,37.6,42.9,42.8,42.9,42.9,43.1
15,37.6,42.9,42.9,42.9,42.9,43.1
16,37.6,42.9,42.8,42.9,42.9,43.0
17,37.6,42.9,42.8,42.9,42.9,43.1
18,37.6,42.9,42.8,42.9,42.9,43.1
19,37.6,42.9,42.8,42.9,42.9,43.1
20,37.6,42.9,42.8,42.9,42.9,43.1
21,37.7,42.9,42.8,42.9,42.9,43.1
22,37.7,42.9,42.9,42.9,42.9,43.1
23,37.7,42.9,42.9,42.9,42.9,43.1
24,37.7,42.9,42.9,42.9,42.9,43.1
25,37.7,42.9,42.9,42.9,42.9,43.1
26,37.7,42.9,42.9,42.9,42.9,43.1
27,37.7,42.9,42.9,42.9,42.9,43.1
28,37.7,42.9,42.9,42.9,42.9,43.1
29,37.7,42.9,42.9,42.9,42.9,43.1
30,37.7,42.9,42.9,42.9,42.9,43.1
31,37.7,42.9,42.9,42.9,42.9,43.1
32,37.7,42.9,42.9,42.9,42.9,43.1
33,37.7,42.9,42.9,42.9,42.9,43.1
34,37.7,42.9,42.9,42.9,42.9,43.1
35,37.7,42.9,42.9,42.9,42.9,43.1
36,37.7,42.9,42.9,42.9,42.9,43.1
37,37.7,42.9,42.9,42.9,42.9,43.1
38,37.7,42.9,42.9,42.9,42.9,43.1
39,37.7,42.9,42.9,42.9,42.9,43.1
40,37.7,42.9,42.9,42.9,42.9,43.1
41,37.7,42.9,42.9,42.9,43.0,43.1
42,37.7,42.9,42.9,42.9,43.0,43.1
43,37.7,43.0,42.9,42.9,43.0,43.1
44,37.7,43.0,42.9,42.9,43.0,43.1
45,37.7,43.0,42.9,42.9,43.0,43.1
46,37.7,43.0,42.9,42.9,43.0,43.1
47,37.7,43.0,42.9,42.9,43.0,43.1
48,37.7,43.0,42.9,42.9,43.0,43.1
49,37.7,43.0,42.9,42.9,43.0,43.1
50,37.7,43.0,42.9,43.0,43.0,43.1
51,37.7,43.0,42.9,43.0,43.0,43.1
52,37.7,43.0,42.9,43.0,43.0,43.1
53,37.7,43.0,42.9,43.0,43.0,43.1
54,37.7,43.0,42.9,43.0,43.0,43.1
55,37.7,43.0,42.9,43.0,43.0,43.1
56,37.7,43.0,42.9,43.0,43.0,43.1
57,37.7,43.0,42.9,43.0,43.0,43.1
58,37.7,43.0,42.9,43.0,43.0,43.1
59,37.7,43.0,42.9,43.0,43.0,43.1
60,37.7,43.0,42.9,43.0,43.0,43.1
61,37.7,43.0,42.9,43.0,43.0,43.1
62,37.7,43.0,42.9,43.0,43.0,43.1
63,37.7,43.0,42.9,43.0,43.0,43.1
64,37.7,43.0,42.9,43.0,43.0,43.1
65,37.7,43.0,42.9,43.0,43.0,43.1
66,37.7,43.0,42.9,43.0,43.0,43.1
67,37.7,43.0,42.9,43.0,43.0,43.1
68,37.7,43.0,42.9,43.0,43.0,43.1
69,37.7,43.0,42.9,43.0,43.0,43.1
70,37.7,43.0,42.9,43.0,43.0,43.1
71,37.7,43.0,42.9,43.0,43.0,43.1
72,37.7,43.0,42.9,43.0,43.0,43.1
73,37.7,43.0,42.9,43.0,43.0,43.1
74,37.7,43.0,42.9,43.0,43.0,43.1
75,37.7,43.0,42.9,43.0,43.0,43.1
76,37.7,43.0,42.9,43.0,43.0,43.1
77,37.7,43.0,42.9,43.0,43.0,43.1
78,37.7,43.0,42.9,43.0,43.0,43.1
79,37.7,43.0,42.9,43.0,43.0,43.1
80,37.7,43.0,42.9,43.0,43.0,43.1
81,37.7,43.0,42.9,43.0,43.0,43.1
82,37.7,43.0,42.9,43.0,43.0,43.1
83,37.7,43.0,42.9,43.0,43.0,43.1
84,37.7,43.0,42.9,43.0,43.0,43.1
85,37.7,43.0,42.9,43.0,43.0,43.1
86,37.8,43.0,42.9,43.0,43.0,43.1
87,37.8,43.0,42.9,43.0,43.0,43.1
88,37.8,43.0,42.9,43.0,43.0,43.1
